노선ID,노선명,정류장순서,station_name,latitude,longitude,mean,cv_score,risk_score
217000006,61,178,경원여객,37.31085594680295,126.7527800081324,512.0392749244713,0.9049874042961609,0.498563463144183
222000048,166-1,2,쌍용스윗닷홈.우성.건영아파트,37.57438149083826,127.2254374386279,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,2,쌍용스윗닷홈.우성.건영아파트,37.57438149083826,127.2254374386279,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,2,쌍용스윗닷홈.우성.건영아파트,37.57433247921592,127.22543189149977,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,2,쌍용스윗닷홈.우성.건영아파트,37.57433247921592,127.22543189149977,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,2,쌍용스윗닷홈.우성.건영아파트,37.574704674384506,127.22521458810826,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,2,쌍용스윗닷홈.우성.건영아파트,37.574704674390986,127.2252145847122,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,3,도심역,37.57687295209531,127.2213232907079,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,3,도심역,37.576815296252654,127.22152358283776,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,3,도심역,37.576768058600585,127.2216458659354,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,3,도심역,37.57687295209531,127.2213232907079,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,3,도심역,37.57687295209531,127.2213232907079,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,3,도심역,37.57679724088597,127.22152042186028,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,3,도심역,37.57687883615967,127.22149711795274,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,3,도심역,37.57687883615967,127.22149711795274,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,6,덕소현대아파트,37.57890245894969,127.2146891342966,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,6,덕소현대아파트,37.57890245894969,127.2146891342966,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,6,덕소현대아파트,37.57890245894969,127.2146891342966,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,6,덕소현대아파트,37.57890320322406,127.21469108588649,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,6,덕소현대아파트,37.57904766599427,127.21448123446154,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,6,덕소현대아파트,37.57904118034173,127.21448586760933,255.55247524752474,0.7171892924668924,0.39510425856181947
